Date;Amount;Category;Subcategory;Payment Method;Description;Ref/Check No;Payee/Payer;Status;Receipt Picture;Account;Tag;Tax;Quantity;Split Total;Row Id;Type Id
08.08.2016;-299.0;Entertainment;Movies;Cash;вода в кино;;;Uncleared;;Personal Expense;;;1 PCS;;1069;
08.08.2016;-1782.0;Entertainment;Cafe;Cash;с лесей в кафе;;;Uncleared;;Personal Expense;;;1 PCS;;1070;
08.08.2016;-600.0;Entertainment;Movies;Cash;кино;;;Uncleared;;Personal Expense;;;1 PCS;;1071;
08.08.2016;-1000.0;Entertainment;Bar;Cash;вермут с надеечем;;;Uncleared;;Personal Expense;;;1 PCS;;1072;
09.08.2016;-2403.0;Household;Communal payment;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1073;
09.08.2016;-110.0;Entertainment;Other;Cash;печеньки и газировка;;;Uncleared;;Personal Expense;;;1 PCS;;1074;
10.08.2016;-218.0;Food;;Cash;арбуз;;;Uncleared;;Personal Expense;;;1 PCS;;1075;
10.08.2016;-1098.0;Entertainment;Bar;Cash;вернут 2;;;Uncleared;;Personal Expense;;;1 PCS;;1076;
11.08.2016;-94.0;Entertainment;Other;Cash;квас и финики;;;Uncleared;;Personal Expense;;;1 PCS;;1077;
11.08.2016;5000.0;Excursion;;Cash;слон и жираф;;;Uncleared;;Personal Expense;;;1 PCS;;1078;
12.08.2016;-100.0;Shopping;Clothes;Cash;носки;;;Uncleared;;Personal Expense;;;1 PCS;;1079;
14.08.2016;-1240.0;Shopping;Cleaning products;Cash;губка и полка для обуви;;;Uncleared;;Personal Expense;;;1 PCS;;1080;
15.08.2016;6680.0;Scholarship;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1081;
15.08.2016;-948.0;Health Care;Medical;Cash;иппликатор тибет 2;;;Uncleared;;Personal Expense;;;1 PCS;;1082;
16.08.2016;-520.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1083;
17.08.2016;-1300.0;Other;;Cash;проверка счетчиков;;;Uncleared;;Personal Expense;;;1 PCS;;1084;
17.08.2016;-88.0;Shopping;Tools;Cash;дюбеля;;;Uncleared;;Personal Expense;;;1 PCS;;1085;
17.08.2016;-592.0;Shopping;Other;Cash;брус 20*140;;;Uncleared;;Personal Expense;;;1 PCS;;1086;
17.08.2016;-221.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1087;
17.08.2016;-545.0;Shopping;Other;Cash;брус 50*50;;;Uncleared;;Personal Expense;;;1 PCS;;1088;
17.08.2016;2000.0;Excursion;;Cash;слон и жираф;;;Uncleared;;Personal Expense;;;1 PCS;;1089;
18.08.2016;-350.0;Travel;Taxi;Cash;такси из спа;;;Uncleared;;Personal Expense;;;1 PCS;;1090;
18.08.2016;-345.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1091;
18.08.2016;-1200.0;Entertainment;Cafe;Cash;обед в спа;;;Uncleared;;Personal Expense;;;1 PCS;;1092;
18.08.2016;-200.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1093;
18.08.2016;-166.0;Travel;Bus;Cash;в серп;;;Uncleared;;Personal Expense;;;1 PCS;;1094;
18.08.2016;-320.0;Travel;Taxi;Cash;такси;;;Uncleared;;Personal Expense;;;1 PCS;;1095;
18.08.2016;-1000.0;Entertainment;Other;Cash;спа;;;Uncleared;;Personal Expense;;;1 PCS;;1096;
19.08.2016;-150.0;Travel;Bus;Cash;из Серпухова;;;Uncleared;;Personal Expense;;;1 PCS;;1097;
20.08.2016;1000.0;Excursion;;Cash;вокруг света;;;Uncleared;;Personal Expense;;;1 PCS;;1098;
20.08.2016;-10000.0;Other;;Cash;максиму;;;Uncleared;;Personal Expense;;;1 PCS;;1099;
20.08.2016;-200.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1100;
21.08.2016;-218.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1101;
23.08.2016;-121.0;Shopping;Tools;Cash;крепеж;;;Uncleared;;Personal Expense;;;1 PCS;;1102;
23.08.2016;-590.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1103;
24.08.2016;-740.0;Shopping;Other;Cash;брус;;;Uncleared;;Personal Expense;;;1 PCS;;1104;
25.08.2016;-699.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1105;
26.08.2016;-89.0;Food;;Cash;арбуз;;;Uncleared;;Personal Expense;;;1 PCS;;1106;
26.08.2016;-90.0;Shopping;Cleaning products;Cash;набор для уборки;;;Uncleared;;Personal Expense;;;1 PCS;;1107;
28.08.2016;3346.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1108;
28.08.2016;-53.0;Food;;Cash;пироженко;;;Uncleared;;Personal Expense;;;1 PCS;;1109;
28.08.2016;-215.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1110;
28.08.2016;-342.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1111;
29.08.2016;8000.0;Grands;;Cash;Самодуров;;;Uncleared;;Personal Expense;;;1 PCS;;1112;
29.08.2016;-60.0;Shopping;Other;Cash;тетрадь;;;Uncleared;;Personal Expense;;;1 PCS;;1113;
29.08.2016;-80.0;Shopping;Other;Cash;скоч;;;Uncleared;;Personal Expense;;;1 PCS;;1114;
29.08.2016;-562.0;Food;;Cash;сыр и колбаса;;;Uncleared;;Personal Expense;;;1 PCS;;1115;
29.08.2016;-526.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1116;
30.08.2016;-134.0;Entertainment;Bar;Cash;вино;;;Uncleared;;Personal Expense;;;1 PCS;;1117;
30.08.2016;-203.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1118;
30.08.2016;-350.0;Shopping;Tools;Cash;кастрюля для микроволн.;;;Uncleared;;Personal Expense;;;1 PCS;;1119;
31.08.2016;-570.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1120;
02.09.2016;-2951.0;Household;Communal payment;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1121;
03.09.2016;-439.0;Shopping;Cleaning products;Cash;гель для стирки;;;Uncleared;;Personal Expense;;;1 PCS;;1122;
03.09.2016;-70.0;Entertainment;Cafe;Cash;кофе;;;Uncleared;;Personal Expense;;;1 PCS;;1123;
04.09.2016;-247.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1124;
05.09.2016;3000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1125;
05.09.2016;-548.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1126;
06.09.2016;-700.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;1127;
06.09.2016;-126.0;Food;;Cash;сыр;;;Uncleared;;Personal Expense;;;1 PCS;;1128;
07.09.2016;-336.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1129;
08.09.2016;-486.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1130;
10.09.2016;1000.0;Excursion;;Cash;вокруг света;;;Uncleared;;Personal Expense;;;1 PCS;;1131;
10.09.2016;-266.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1132;
10.09.2016;-157.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1133;
10.09.2016;-340.0;Food;;Cash;колбаса и сыр;;;Uncleared;;Personal Expense;;;1 PCS;;1134;
11.09.2016;-438.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1135;
12.09.2016;-145.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1136;
12.09.2016;-478.0;Entertainment;Bar;Cash;пиво чипсы пицца;;;Uncleared;;Personal Expense;;;1 PCS;;1137;
16.09.2016;-423.0;Food;;Cash;шпикачки и блины;;;Uncleared;;Personal Expense;;;1 PCS;;1138;
16.09.2016;-380.0;Shopping;Devices;Cash;калькулятор, гель для пальцев.;;;Uncleared;;Personal Expense;;;1 PCS;;1139;
16.09.2016;-500.0;Entertainment;Party;Cash;на банкет уик;;;Uncleared;;Personal Expense;;;1 PCS;;1140;
16.09.2016;-423.0;Food;;Cash;шпикачки, блины;;;Uncleared;;Personal Expense;;;1 PCS;;1141;
17.09.2016;-348.0;Shopping;Home;Cash;форма для запекания;;;Uncleared;;Personal Expense;;;1 PCS;;1142;
17.09.2016;-339.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;1143;
18.09.2016;-400.0;Utilities;Internet;Cash;интернет;;;Uncleared;;Personal Expense;;;1 PCS;;1144;
18.09.2016;200.0;Different resources;;Cash;возврат с банкета;;;Uncleared;;Personal Expense;;;1 PCS;;1145;
19.09.2016;6680.0;Scholarship;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1146;
19.09.2016;-208.0;Entertainment;Other;Cash;фрукты;;;Uncleared;;Personal Expense;;;1 PCS;;1147;
19.09.2016;16000.0;Different resources;;Cash;УИК ;;;Uncleared;;Personal Expense;;;1 PCS;;1148;
20.09.2016;-402.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1149;
22.09.2016;-441.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1150;
22.09.2016;-307.0;Food;;Cash;курица и маринад;;;Uncleared;;Personal Expense;;;1 PCS;;1151;
22.09.2016;-431.0;Food;;Cash;колбаса сыр хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;1152;
24.09.2016;-913.0;Entertainment;Other;Cash;ужин для Леси;;;Uncleared;;Personal Expense;;;1 PCS;;1153;
24.09.2016;-13.0;Shopping;Cleaning products;Cash;бумажное полотенце;;;Uncleared;;Personal Expense;;;1 PCS;;1154;
24.09.2016;-248.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1155;
24.09.2016;-282.0;Entertainment;Other;Cash;ужин для Леси;;;Uncleared;;Personal Expense;;;1 PCS;;1156;
24.09.2016;-164.0;Entertainment;Bar;Cash;вино 2;;;Uncleared;;Personal Expense;;;1 PCS;;1157;
24.09.2016;400.0;Excursion;;Cash;две девушки из протвино;;;Uncleared;;Personal Expense;;;1 PCS;;1158;
24.09.2016;1500.0;Excursion;;Cash;вокруг света;;;Uncleared;;Personal Expense;;;1 PCS;;1159;
24.09.2016;-75.0;Entertainment;Bar;Cash;сыр;;;Uncleared;;Personal Expense;;;1 PCS;;1160;
26.09.2016;-380.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;1161;
26.09.2016;-330.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;1162;
27.09.2016;-200.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1163;
27.09.2016;11230.0;Different resources;;Cash;Гаврилов;;;Uncleared;;Personal Expense;;;1 PCS;;1164;
27.09.2016;-10000.0;Other;;Cash;максиму;;;Uncleared;;Personal Expense;;;1 PCS;;1165;
28.09.2016;-1052.0;Entertainment;Other;Cash;грибы соус тоба колбаса оливки;;;Uncleared;;Personal Expense;;;1 PCS;;1166;
28.09.2016;-154.0;Food;;Cash;оленина и печенье;;;Uncleared;;Personal Expense;;;1 PCS;;1167;
28.09.2016;9272.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1168;
28.09.2016;-1000.0;Sport;Other;Cash;взнос скалы;;;Uncleared;;Personal Expense;;;1 PCS;;1169;
29.09.2016;-131.0;Entertainment;Bar;Cash;чипсы;;;Uncleared;;Personal Expense;;;1 PCS;;1170;
29.09.2016;-555.0;Health Care;Medical;Cash;анти-ангин;;;Uncleared;;Personal Expense;;;1 PCS;;1171;
29.09.2016;-270.0;Shopping;Clothes;Cash;шапка;;;Uncleared;;Personal Expense;;;1 PCS;;1172;
29.09.2016;-350.0;Entertainment;Bar;Cash;вино и кексы;;;Uncleared;;Personal Expense;;;1 PCS;;1173;
30.09.2016;-259.0;Entertainment;Other;Cash;сок и шоколад;;;Uncleared;;Personal Expense;;;1 PCS;;1174;
30.09.2016;-200.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;1175;
30.09.2016;-42.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1176;
30.09.2016;-180.0;Health Care;Medical;Cash;сироп от кашля;;;Uncleared;;Personal Expense;;;1 PCS;;1177;
30.09.2016;-289.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1178;
01.10.2016;-293.0;Food;;Cash;перец;;;Uncleared;;Personal Expense;;;1 PCS;;1179;
01.10.2016;-754.0;Food;;Cash;томаты перцы кабачки;;;Uncleared;;Personal Expense;;;1 PCS;;1180;
01.10.2016;-250.0;Food;;Cash;кабачки на рынке;;;Uncleared;;Personal Expense;;;1 PCS;;1181;
02.10.2016;-316.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1182;
02.10.2016;-1240.0;Shopping;Clothes;Cash;ремни;;;Uncleared;;Personal Expense;;;1 PCS;;1183;
03.10.2016;-52.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1184;
04.10.2016;-250.0;Food;;Cash;сода тушенка;;;Uncleared;;Personal Expense;;;1 PCS;;1185;
04.10.2016;-233.0;Entertainment;Other;Cash;соки;;;Uncleared;;Personal Expense;;;1 PCS;;1186;
04.10.2016;2000.0;Excursion;;Cash;биотурнир;;;Uncleared;;Personal Expense;;;1 PCS;;1187;
04.10.2016;-129.0;Health Care;Other;Cash;пластыри;;;Uncleared;;Personal Expense;;;1 PCS;;1188;
05.10.2016;-206.0;Entertainment;Other;Cash;обед в фиан;;;Uncleared;;Personal Expense;;;1 PCS;;1189;
05.10.2016;6000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1190;
05.10.2016;-22.0;Shopping;Cleaning products;Cash;губка;;;Uncleared;;Personal Expense;;;1 PCS;;1191;
06.10.2016;1600.0;Excursion;;Cash;пансионат;;;Uncleared;;Personal Expense;;;1 PCS;;1192;
07.10.2016;-54.0;Food;;Cash;перец чили;;;Uncleared;;Personal Expense;;;1 PCS;;1193;
07.10.2016;-86.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1194;
07.10.2016;-315.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1195;
08.10.2016;-800.0;Shopping;Tools;Cash;лейка для душа;;;Uncleared;;Personal Expense;;;1 PCS;;1196;
08.10.2016;-182.0;Shopping;Tools;Cash;ситечко и воронка;;;Uncleared;;Personal Expense;;;1 PCS;;1197;
08.10.2016;-104.0;Shopping;Tools;Cash;воронка и сито;;;Uncleared;;Personal Expense;;;1 PCS;;1198;
09.10.2016;-352.0;Entertainment;Other;Cash;газировка, сосиски;;;Uncleared;;Personal Expense;;;1 PCS;;1199;
10.10.2016;-535.0;Entertainment;Other;Cash;сыр для лазаньи;;;Uncleared;;Personal Expense;;;1 PCS;;1200;
10.10.2016;-401.0;Entertainment;Other;Cash;томаты, перцы для лазаньи;;;Uncleared;;Personal Expense;;;1 PCS;;1201;
10.10.2016;-365.0;Entertainment;Other;Cash;листы для лазаньи;;;Uncleared;;Personal Expense;;;1 PCS;;1202;
10.10.2016;-581.0;Entertainment;Other;Cash;мясо для фарша;;;Uncleared;;Personal Expense;;;1 PCS;;1203;
10.10.2016;-455.0;Entertainment;Bar;Cash;шампанское;;;Uncleared;;Personal Expense;;;1 PCS;;1204;
12.10.2016;-157.0;Food;;Cash;молоко, сметана;;;Uncleared;;Personal Expense;;;1 PCS;;1205;
12.10.2016;-20000.0;Other;;Cash;максиму;;;Uncleared;;Personal Expense;;;1 PCS;;1206;
13.10.2016;-79.0;Travel;Bus;Cash;в Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;1207;
13.10.2016;-79.0;Travel;Bus;Cash;в пущино;;;Uncleared;;Personal Expense;;;1 PCS;;1208;
13.10.2016;-1050.0;Shopping;Devices;Cash;мышь безпроводная;;;Uncleared;;Personal Expense;;;1 PCS;;1209;
13.10.2016;-128.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1210;
14.10.2016;-387.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1211;
15.10.2016;-62.0;Entertainment;Bar;Cash;сыр косичка;;;Uncleared;;Personal Expense;;;1 PCS;;1212;
15.10.2016;8000.0;Excursion;;Cash;культ.вылазка;;;Uncleared;;Personal Expense;;;1 PCS;;1213;
15.10.2016;-375.0;Food;;Cash;сосиски,молоко,яйца,сок;;;Uncleared;;Personal Expense;;;1 PCS;;1214;
15.10.2016;-256.0;Food;;Cash;масло и курица;;;Uncleared;;Personal Expense;;;1 PCS;;1215;
15.10.2016;-207.0;Entertainment;Bar;Cash;чипсы;;;Uncleared;;Personal Expense;;;1 PCS;;1216;
16.10.2016;-220.0;Shopping;Cleaning products;Cash;фейри;;;Uncleared;;Personal Expense;;;1 PCS;;1217;
16.10.2016;-56.0;Entertainment;Other;Cash;печенье;;;Uncleared;;Personal Expense;;;1 PCS;;1218;
16.10.2016;-868.0;Entertainment;Bar;Cash;закуски к пиву;;;Uncleared;;Personal Expense;;;1 PCS;;1219;
16.10.2016;-195.0;Food;;Cash;сосиски;;;Uncleared;;Personal Expense;;;1 PCS;;1220;
16.10.2016;-208.0;Shopping;Cleaning products;Cash;солевой дезодорант;;;Uncleared;;Personal Expense;;;1 PCS;;1221;
17.10.2016;-582.0;Shopping;Devices;Cash;аккумы для телефона;;;Uncleared;;Personal Expense;;;1 PCS;;1222;
18.10.2016;-195.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;1223;
18.10.2016;-295.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;1224;
19.10.2016;-363.0;Food;;Cash;картофель, сосиски, соус;;;Uncleared;;Personal Expense;;;1 PCS;;1225;
20.10.2016;6680.0;Scholarship;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1226;
22.10.2016;1500.0;Excursion;;Cash;вокруг света;;;Uncleared;;Personal Expense;;;1 PCS;;1227;
22.10.2016;-57.0;Entertainment;Other;Cash;рулет и печенье;;;Uncleared;;Personal Expense;;;1 PCS;;1228;
23.10.2016;-59.0;Food;;Cash;молоко;;;Uncleared;;Personal Expense;;;1 PCS;;1229;
23.10.2016;-577.0;Health Care;Medical;Cash;звездочка и ринонорм;;;Uncleared;;Personal Expense;;;1 PCS;;1230;
23.10.2016;-760.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;1231;
23.10.2016;-417.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1232;
24.10.2016;-123.0;Entertainment;Bar;Cash;косичка;;;Uncleared;;Personal Expense;;;1 PCS;;1233;
25.10.2016;-83.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1234;
27.10.2016;-489.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1235;
27.10.2016;-232.0;Shopping;Other;Cash;монтажная пена;;;Uncleared;;Personal Expense;;;1 PCS;;1236;
28.10.2016;6866.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1237;
29.10.2016;-514.0;Entertainment;Bar;Cash;пиво и чипсы;;;Uncleared;;Personal Expense;;;1 PCS;;1238;
30.10.2016;1800.0;Different resources;;Cash;физ практика слон и жираф;;;Uncleared;;Personal Expense;;;1 PCS;;1239;
30.10.2016;-505.0;Health Care;Other;Cash;смазка;;;Uncleared;;Personal Expense;;;1 PCS;;1240;
30.10.2016;-236.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1241;
30.10.2016;-488.0;Shopping;Tools;Cash;точкилка, лопатка, грунт;;;Uncleared;;Personal Expense;;;1 PCS;;1242;
30.10.2016;-46.0;Shopping;Other;Cash;дренаж;;;Uncleared;;Personal Expense;;;1 PCS;;1243;
30.10.2016;-325.0;Shopping;Other;Cash;грунт,перчатки,губка;;;Uncleared;;Personal Expense;;;1 PCS;;1244;
30.10.2016;-92.0;Shopping;Other;Cash;дренаж;;;Uncleared;;Personal Expense;;;1 PCS;;1245;
30.10.2016;-67.0;Shopping;Other;Cash;лекарство для растений;;;Uncleared;;Personal Expense;;;1 PCS;;1246;
01.11.2016;1800.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1247;
01.11.2016;-162.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1248;
01.11.2016;-757.0;Entertainment;Other;Cash;торт, хлеб, сгущенка, фреш;;;Uncleared;;Personal Expense;;;1 PCS;;1249;
02.11.2016;-199.0;Shopping;Cleaning products;Cash;шампунь;;;Uncleared;;Personal Expense;;;1 PCS;;1250;
02.11.2016;-1100.0;Food;;Cash;колбаса и сосиски;;;Uncleared;;Personal Expense;;;1 PCS;;1251;
03.11.2016;-550.0;Entertainment;Other;Cash;печенье;;;Uncleared;;Personal Expense;;;1 PCS;;1252;
03.11.2016;-264.0;Entertainment;Other;Cash;вкусняшки к чаю;;;Uncleared;;Personal Expense;;;1 PCS;;1253;
04.11.2016;3200.0;Excursion;;Cash;школа интелектуального резерва;;;Uncleared;;Personal Expense;;;1 PCS;;1254;
04.11.2016;-252.0;Entertainment;Other;Cash;шоколад;;;Uncleared;;Personal Expense;;;1 PCS;;1255;
04.11.2016;-256.0;Entertainment;Other;Cash;вкусняшки;;;Uncleared;;Personal Expense;;;1 PCS;;1256;
04.11.2016;2000.0;Excursion;;Cash;слон и жираф +;;;Uncleared;;Personal Expense;;;1 PCS;;1257;
04.11.2016;-203.0;Health Care;Other;Cash;"витамин с
";;;Uncleared;;Personal Expense;;;1 PCS;;1258;
05.11.2016;-218.0;Entertainment;Other;Cash;мороженое и ананасы;;;Uncleared;;Personal Expense;;;1 PCS;;1259;
06.11.2016;-495.0;Food;;Cash;торт;;;Uncleared;;Personal Expense;;;1 PCS;;1260;
06.11.2016;-288.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1261;
07.11.2016;-3756.0;Household;Communal payment;Cash;квартира;;;Uncleared;;Personal Expense;;;1 PCS;;1262;
07.11.2016;-774.0;Health Care;Medical;Cash;пентовит, ибупрофен, циклоферон;;;Uncleared;;Personal Expense;;;1 PCS;;1263;
08.11.2016;2000.0;Excursion;;Cash;музей;;;Uncleared;;Personal Expense;;;1 PCS;;1264;
08.11.2016;-240.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1265;
08.11.2016;-431.0;Food;;Cash;дорогая колбаса;;;Uncleared;;Personal Expense;;;1 PCS;;1266;
08.11.2016;-270.0;Health Care;Medical;Cash;немесил;;;Uncleared;;Personal Expense;;;1 PCS;;1267;
09.11.2016;-49.0;Food;;Cash;яйцо;;;Uncleared;;Personal Expense;;;1 PCS;;1268;
11.11.2016;-862.0;Shopping;Devices;Cash;генератор;;;Uncleared;;Personal Expense;;;1 PCS;;1269;
11.11.2016;-805.0;Shopping;Devices;Cash;машинка для стрижки;;;Uncleared;;Personal Expense;;;1 PCS;;1270;
11.11.2016;-10000.0;Other;;Cash;максиму;;;Uncleared;;Personal Expense;;;1 PCS;;1271;
11.11.2016;-468.0;Shopping;Other;Cash;брус 4*4;;;Uncleared;;Personal Expense;;;1 PCS;;1272;
11.11.2016;-740.0;Shopping;Other;Cash;доска 140*20;;;Uncleared;;Personal Expense;;;1 PCS;;1273;
11.11.2016;-888.0;Shopping;Other;Cash;доска 140*20;;;Uncleared;;Personal Expense;;;1 PCS;;1274;
11.11.2016;-1259.0;Shopping;Devices;Cash;джостики;;;Uncleared;;Personal Expense;;;1 PCS;;1275;
11.11.2016;-2584.0;Shopping;Devices;Cash;arduino;;;Uncleared;;Personal Expense;;;1 PCS;;1276;
12.11.2016;-401.0;Health Care;Medical;Cash;витамин ц, йод.;;;Uncleared;;Personal Expense;;;1 PCS;;1277;
12.11.2016;-270.0;Shopping;Tools;Cash;крепеж;;;Uncleared;;Personal Expense;;;1 PCS;;1278;
12.11.2016;-523.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1279;
13.11.2016;-50.0;Travel;Bus;Cash;из Серпухова;;;Uncleared;;Personal Expense;;;1 PCS;;1280;
13.11.2016;-50.0;Travel;Bus;Cash;в Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;1281;
13.11.2016;-290.0;Food;;Cash;масло, яйцо, сахар;;;Uncleared;;Personal Expense;;;1 PCS;;1282;
14.11.2016;-351.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;1283;
14.11.2016;-147.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1284;
14.11.2016;-37.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1285;
14.11.2016;-270.0;Food;;Cash;колбаса;;;Uncleared;;Personal Expense;;;1 PCS;;1286;
16.11.2016;-4120.0;Shopping;Clothes;Cash;шнурки и 3 джинс;;;Uncleared;;Personal Expense;;;1 PCS;;1287;
16.11.2016;-422.0;Entertainment;Bar;Cash;пиво и доп;;;Uncleared;;Personal Expense;;;1 PCS;;1288;
17.11.2016;6866.0;Scholarship;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1289;
17.11.2016;-100.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1290;
17.11.2016;-363.0;Food;;Cash;сыры, мяско;;;Uncleared;;Personal Expense;;;1 PCS;;1291;
17.11.2016;-25000.0;Other;;Cash;Максиму;;;Uncleared;;Personal Expense;;;1 PCS;;1292;
17.11.2016;8000.0;Different resources;;Cash;вклад со ста к;;;Uncleared;;Personal Expense;;;1 PCS;;1293;
17.11.2016;-348.0;Health Care;Medical;Cash;витамины и нимесил;;;Uncleared;;Personal Expense;;;1 PCS;;1294;
17.11.2016;-234.0;Food;;Cash;дош и хлеб;;;Uncleared;;Personal Expense;;;1 PCS;;1295;
19.11.2016;-259.0;Food;;Cash;голень и дося;;;Uncleared;;Personal Expense;;;1 PCS;;1296;
19.11.2016;-822.0;Food;;Cash;сок, лай.фр,имбирь,картофель;;;Uncleared;;Personal Expense;;;1 PCS;;1297;
23.11.2016;-100.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;1298;
23.11.2016;6000.0;Different resources;;Cash;две лекции в школе 2086;;;Uncleared;;Personal Expense;;;1 PCS;;1299;
23.11.2016;-400.0;Travel;Bus;Cash;из москвы;;;Uncleared;;Personal Expense;;;1 PCS;;1300;
23.11.2016;-220.0;Travel;Bus;Cash;в москву;;;Uncleared;;Personal Expense;;;1 PCS;;1301;
23.11.2016;-986.0;Food;;Cash;мясо;;;Uncleared;;Personal Expense;;;1 PCS;;1302;
23.11.2016;-324.0;Sport;Swimming pool;Cash;лопатки для плавания;;;Uncleared;;Personal Expense;;;1 PCS;;1303;
24.11.2016;10522.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1304;
24.11.2016;-898.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1305;
25.11.2016;4000.0;Excursion;;Cash;экскурсия и лекция для 2086 школы;;;Uncleared;;Personal Expense;;;1 PCS;;1306;
25.11.2016;-438.0;Food;;Cash;салат и рыба;;;Uncleared;;Personal Expense;;;1 PCS;;1307;
25.11.2016;-475.0;Food;;Cash;шпикачки;;;Uncleared;;Personal Expense;;;1 PCS;;1308;
25.11.2016;-213.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;1309;
